Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling
Malmstrom,20171125,1100,47.52,-111.18,1043,201711000000.0,11,11,Fall,36.65771,7.69531,2.95511,13,10.0,896.6,722
Camp Murray,20180517,1000,47.11,-122.57,84,201805000000.0,5,10,Spring,43.69507,23.83377,6.76352,7,10.0,1008.2,22
Travis,20171001,1400,38.16,-121.56,1,201710000000.0,10,14,Fall,7.07397,31.64619,16.76745,11,10.0,1008.6,722
USAFA,20170707,1530,38.95,-104.83,1947,201707000000.0,7,15,Summer,17.24243,36.1705,2.48054,15,10.0,807.3,722
Peterson,20171016,1300,38.82,-104.71,1879,201710000000.0,10,13,Fall,1.33667,41.32172,9.8383,6,10.0,818.2,722
Grissom,20171109,1500,40.67,-86.15,239,201711000000.0,11,15,Fall,33.99658,18.81096,6.77424,23,10.0,988.8,722
March AFB,20171114,1500,33.9,-117.26,458,201711000000.0,11,15,Fall,17.90161,27.79411,9.54104,8,10.0,961.4,722
Camp Murray,20180103,1145,47.11,-122.57,84,201801000000.0,1,11,Winter,62.42676,11.64307,1.65364,5,3.0,1010.9,6
March AFB,20180409,1100,33.9,-117.26,458,201804000000.0,4,11,Spring,3.84521,37.35382,17.45975,7,10.0,960.8,250
Peterson,20170913,1430,38.82,-104.71,1879,201709000000.0,9,14,Fall,15.06958,33.60748,0.64848,15,10.0,809.1,110
Offutt,20180608,1200,41.13,-95.75,380,201806000000.0,6,12,Summer,62.46948,33.53447,10.29829,0,10.0,978.1,722
USAFA,20180610,1500,38.95,-104.83,1947,201806000000.0,6,15,Summer,4.71802,62.58369,17.36734,3,10.0,792.0,722
Travis,20171121,1430,38.16,-121.56,1,201711000000.0,11,14,Fall,62.31689,21.99333,9.90345,10,10.0,1018.0,722
Malmstrom,20180627,1400,47.52,-111.18,1043,201806000000.0,6,14,Summer,12.19482,29.07814,21.93714,10,10.0,891.4,722
Kahului,20171104,1000,20.89,-156.44,2,201711000000.0,11,10,Fall,56.30493,30.94376,16.08079,16,10.0,1015.8,722
March AFB,20170714,1500,33.9,-117.26,458,201707000000.0,7,15,Summer,21.14868,38.65044,19.34497,15,10.0,960.5,722
JDMT,20170605,1330,26.98,-80.11,2,201706000000.0,6,13,Summer,79.64478,27.05643,1.16231,0,7.0,1013.8,29
Peterson,20170814,1100,38.82,-104.71,1879,201708000000.0,8,11,Summer,9.11255,55.51147,16.40932,0,10.0,810.8,722
March AFB,20170910,1500,33.9,-117.26,458,201709000000.0,9,15,Fall,18.13354,41.35445,15.06135,10,10.0,956.3,722
Offutt,20180703,1500,41.13,-95.75,380,201807000000.0,7,15,Summer,36.50513,44.51164,20.48386,15,10.0,976.1,722
Peterson,20180728,1000,38.82,-104.71,1879,201807000000.0,7,10,Summer,23.52905,45.21912,12.7418,0,10.0,817.0,722
Peterson,20170817,1500,38.82,-104.71,1879,201708000000.0,8,15,Summer,11.95679,41.26381,19.92923,7,10.0,814.8,230
Peterson,20180617,1300,38.82,-104.71,1879,201806000000.0,6,13,Summer,13.10425,43.16216,22.05586,8,10.0,807.7,722
Kahului,20180531,1100,20.89,-156.44,2,201805000000.0,5,11,Spring,59.61304,30.37979,18.71662,18,10.0,1015.1,722
JDMT,20171231,1300,26.98,-80.11,2,201712000000.0,12,13,Winter,32.73926,33.59993,23.08401,7,10.0,1021.3,722
JDMT,20180313,1100,26.98,-80.11,2,201803000000.0,3,11,Spring,36.04736,26.39679,24.79424,10,10.0,1018.2,722
USAFA,20180628,1115,38.95,-104.83,1947,201806000000.0,6,11,Summer,8.1604,45.18135,18.20146,16,10.0,798.1,722
Travis,20181002,1400,38.16,-121.56,1,201810000000.0,10,14,Fall,36.32812,36.80244,11.76778,5,10.0,1005.9,722
Travis,20180713,1400,38.16,-121.56,1,201807000000.0,7,14,Summer,22.90649,39.38057,20.93807,15,10.0,1012.3,722
Hill Weber,20170626,1100,41.15,-111.99,1370,201706000000.0,6,11,Summer,20.56274,36.13022,19.34799,11,10.0,855.2,722
MNANG,20180716,1100,44.89,-93.2,246,201807000000.0,7,11,Summer,41.52222,32.96295,19.39946,8,10.0,987.2,722
Hill Weber,20170929,1300,41.15,-111.99,1370,201709000000.0,9,13,Fall,23.7854,31.63109,19.1233,7,10.0,856.0,722
USAFA,20180429,1100,38.95,-104.83,1947,201804000000.0,4,11,Spring,12.53662,30.40749,18.951,11,10.0,793.1,722
Malmstrom,20180801,1000,47.52,-111.18,1043,201808000000.0,8,10,Summer,32.78198,28.38074,10.339,0,10.0,895.1,722
Offutt,20180803,1100,41.13,-95.75,380,201808000000.0,8,11,Summer,51.0498,31.69655,18.01647,7,10.0,977.4,722
Hill Weber,20180312,1400,41.15,-111.99,1370,201803000000.0,3,14,Spring,32.65381,25.23865,21.04599,5,10.0,857.8,722
Peterson,20170924,1500,38.82,-104.71,1879,201709000000.0,9,15,Fall,51.51978,20.0975,4.31282,10,10.0,808.3,38
Peterson,20180209,1500,38.82,-104.71,1879,201802000000.0,2,15,Winter,26.77612,14.90852,11.01633,7,8.0,804.6,250
Peterson,20180612,1300,38.82,-104.71,1879,201806000000.0,6,13,Summer,3.43628,44.58466,20.06948,11,10.0,813.7,722
MNANG,20180706,1200,44.89,-93.2,246,201807000000.0,7,12,Summer,42.1814,32.19254,21.82019,14,10.0,1000.8,722
Kahului,20171116,1500,20.89,-156.44,2,201711000000.0,11,15,Fall,63.7207,25.89828,1.54792,13,10.0,1013.8,60
Peterson,20180827,1000,38.82,-104.71,1879,201808000000.0,8,10,Summer,10.21118,47.71164,11.8902,7,10.0,808.6,722
March AFB,20170715,1000,33.9,-117.26,458,201707000000.0,7,10,Summer,25.78125,37.47719,16.59386,6,10.0,960.1,722
Peterson,20170722,1400,38.82,-104.71,1879,201707000000.0,7,14,Summer,16.63208,43.84445,22.09959,5,10.0,815.9,250
Travis,20180527,1300,38.16,-121.56,1,201805000000.0,5,13,Spring,30.97534,33.62762,21.27193,8,10.0,1010.6,722
Malmstrom,20180423,1500,47.52,-111.18,1043,201804000000.0,4,15,Spring,29.46777,15.46997,7.31784,8,10.0,907.6,47
March AFB,20180810,1200,33.9,-117.26,458,201808000000.0,8,12,Summer,25.78735,39.39568,14.31514,8,10.0,961.4,722
MNANG,20180714,1400,44.89,-93.2,246,201807000000.0,7,14,Summer,42.12646,38.00591,20.35557,7,10.0,986.6,722
Hill Weber,20180822,1515,41.15,-111.99,1370,201808000000.0,8,15,Summer,89.64844,23.84888,7.0403,7,8.0,854.0,80
USAFA,20170601,1000,38.95,-104.83,1947,201706000000.0,6,10,Summer,32.8125,27.15462,12.43699,8,10.0,799.8,722
JDMT,20170902,1300,26.98,-80.11,2,201709000000.0,9,13,Fall,48.40088,40.62935,23.59209,8,10.0,1016.9,200
March AFB,20180821,1300,33.9,-117.26,458,201808000000.0,8,13,Summer,36.42578,37.41928,15.94857,8,10.0,959.8,722
JDMT,20180131,1500,26.98,-80.11,2,201801000000.0,1,15,Winter,33.59375,29.65973,9.38588,14,10.0,1022.3,722
MNANG,20180923,1500,44.89,-93.2,246,201809000000.0,9,15,Fall,42.66968,29.63203,14.25191,17,10.0,984.9,722
March AFB,20180826,1500,33.9,-117.26,458,201808000000.0,8,15,Summer,25.21973,36.74957,14.04486,5,10.0,959.5,722
Kahului,20180519,1200,20.89,-156.44,2,201805000000.0,5,12,Spring,54.76074,30.36972,25.7887,28,10.0,1017.2,722
March AFB,20180615,1200,33.9,-117.26,458,201806000000.0,6,12,Summer,12.46948,41.22353,20.24355,7,10.0,954.6,722
USAFA,20180602,1400,38.95,-104.83,1947,201806000000.0,6,14,Summer,8.03223,48.41156,19.21184,13,10.0,805.9,722
Camp Murray,20180812,1200,47.11,-122.57,84,201808000000.0,8,12,Summer,51.83716,25.85045,3.58692,6,10.0,1010.9,22
Peterson,20180328,1300,38.82,-104.71,1879,201803000000.0,3,13,Spring,27.89307,14.85062,2.07656,13,10.0,806.3,60
MNANG,20180501,1100,44.89,-93.2,246,201805000000.0,5,11,Spring,59.68628,21.92284,3.66229,20,10.0,977.6,722
March AFB,20170824,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,34.48486,34.21677,16.62461,9,10.0,954.6,722
March AFB,20171107,1500,33.9,-117.26,458,201711000000.0,11,15,Fall,33.08105,29.00764,12.17201,5,10.0,961.8,722
Malmstrom,20180508,1400,47.52,-111.18,1043,201805000000.0,5,14,Spring,25.28687,26.4698,0.95829,8,10.0,896.3,722
Peterson,20171129,1300,38.82,-104.71,1879,201711000000.0,11,13,Fall,4.94995,39.35287,11.38075,6,10.0,810.6,250
Travis,20180127,1500,38.16,-121.56,1,201801000000.0,1,15,Winter,56.21338,19.43787,7.76466,7,10.0,1026.8,722
Travis,20170802,1200,38.16,-121.56,1,201708000000.0,8,12,Summer,20.34302,41.33682,18.68613,8,10.0,1008.6,722
Travis,20170927,1300,38.16,-121.56,1,201709000000.0,9,13,Fall,17.32178,36.14029,16.96461,9,10.0,1009.6,722
USAFA,20180805,1300,38.95,-104.83,1947,201808000000.0,8,13,Summer,23.25439,36.72943,17.63007,11,10.0,802.0,722
Peterson,20170926,1145,38.82,-104.71,1879,201709000000.0,9,11,Fall,99.98779,13.53134,2.78,0,10.0,815.9,17
Travis,20171205,1100,38.16,-121.56,1,201712000000.0,12,11,Winter,17.48047,18.02544,6.73368,17,10.0,1022.4,722
Malmstrom,20180804,1515,47.52,-111.18,1043,201808000000.0,8,15,Summer,15.93018,34.1362,21.729,13,10.0,894.2,722
Hill Weber,20180124,1300,41.15,-111.99,1370,201801000000.0,1,13,Winter,25.76294,17.49168,12.87951,9,10.0,857.8,722
Peterson,20180609,1445,38.82,-104.71,1879,201806000000.0,6,14,Summer,1.36108,44.56451,15.46567,28,10.0,808.9,722
Travis,20170914,1200,38.16,-121.56,1,201709000000.0,9,12,Fall,43.71948,27.13951,18.07947,13,10.0,1008.9,722
Peterson,20180522,1400,38.82,-104.71,1879,201805000000.0,5,14,Spring,14.91089,34.13872,20.56987,18,10.0,807.7,722
Travis,20180201,1400,38.16,-121.56,1,201802000000.0,2,14,Winter,44.53735,23.90175,11.71207,8,10.0,1017.0,722
Grissom,20171205,1200,40.67,-86.15,239,201712000000.0,12,12,Winter,75.15869,3.86589,4.22255,26,10.0,984.9,21
Peterson,20171019,1000,38.82,-104.71,1879,201710000000.0,10,10,Fall,4.29077,40.59914,6.36595,5,10.0,813.1,722
Malmstrom,20180530,1000,47.52,-111.18,1043,201805000000.0,5,10,Spring,32.84302,21.2632,7.51484,5,10.0,888.7,722
Travis,20171009,1400,38.16,-121.56,1,201710000000.0,10,14,Fall,9.49707,31.05705,15.02911,11,10.0,1009.9,722
Grissom,20180510,1000,40.67,-86.15,239,201805000000.0,5,10,Spring,67.60254,22.55226,13.35784,16,10.0,983.2,722
Travis,20171127,1300,38.16,-121.56,1,201711000000.0,11,13,Fall,51.79443,18.12111,10.45474,7,10.0,1018.0,722
USAFA,20180716,1345,38.95,-104.83,1947,201807000000.0,7,13,Summer,18.43872,48.97804,19.69189,11,10.0,805.6,722
USAFA,20180406,1230,38.95,-104.83,1947,201804000000.0,4,12,Spring,77.6123,5.1902,3.76575,16,2.5,797.0,24
Peterson,20180322,1100,38.82,-104.71,1879,201803000000.0,3,11,Spring,4.59595,38.02856,14.14211,11,10.0,813.7,722
JDMT,20180430,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,36.71265,34.9041,25.20397,15,10.0,1020.9,722
Travis,20171203,1200,38.16,-121.56,1,201712000000.0,12,12,Winter,50.12817,18.01788,9.58335,0,10.0,1020.4,722
March AFB,20180601,1200,33.9,-117.26,458,201806000000.0,6,12,Summer,25.0061,34.18907,20.18256,3,10.0,959.8,722
Peterson,20180825,1000,38.82,-104.71,1879,201808000000.0,8,10,Summer,20.73975,38.71086,6.36727,3,9.1,813.7,220
Peterson,20180905,1000,38.82,-104.71,1879,201809000000.0,9,10,Fall,13.85498,45.16624,11.73334,0,10.0,820.4,250
Travis,20170901,1200,38.16,-121.56,1,201709000000.0,9,12,Fall,11.96899,41.91338,17.801,10,10.0,1007.2,722
Travis,20171025,1500,38.16,-121.56,1,201710000000.0,10,15,Fall,27.09961,34.77821,11.36658,6,10.0,1009.9,722
JDMT,20180424,1000,26.98,-80.11,2,201804000000.0,4,10,Spring,68.12134,31.69403,17.38234,9,10.0,1015.2,250
MNANG,20180825,1200,44.89,-93.2,246,201808000000.0,8,12,Summer,71.73462,25.15808,7.09608,3,9.1,982.3,18
Hill Weber,20171221,1400,41.15,-111.99,1370,201712000000.0,12,14,Winter,18.00537,18.11607,12.80913,10,10.0,853.4,722
Travis,20180203,1400,38.16,-121.56,1,201802000000.0,2,14,Winter,42.12036,26.45973,12.75226,14,10.0,1017.7,722
Grissom,20180524,1200,40.67,-86.15,239,201805000000.0,5,12,Spring,27.27661,34.86633,18.85701,6,10.0,993.5,722
Offutt,20180510,1000,41.13,-95.75,380,201805000000.0,5,10,Spring,50.47607,25.16312,18.39556,7,10.0,976.8,722
Peterson,20180305,1300,38.82,-104.71,1879,201803000000.0,3,13,Spring,2.21558,15.56061,15.93565,28,10.0,809.4,722
MNANG,20180902,1200,44.89,-93.2,246,201809000000.0,9,12,Fall,98.52295,22.00592,4.25742,14,10.0,982.9,150
March AFB,20171202,1200,33.9,-117.26,458,201712000000.0,12,12,Winter,23.16895,28.33542,12.56766,0,10.0,961.1,722
Camp Murray,20180214,1530,47.11,-122.57,84,201802000000.0,2,15,Winter,75.28076,11.06903,2.3882,8,10.0,1007.9,70
JDMT,20180428,1100,26.98,-80.11,2,201804000000.0,4,11,Spring,40.1062,32.88239,24.82591,8,10.0,1013.8,722
USAFA,20170530,1500,38.95,-104.83,1947,201705000000.0,5,15,Spring,20.44067,31.01677,2.47766,10,10.0,802.3,100
Travis,20180913,1200,38.16,-121.56,1,201809000000.0,9,12,Fall,29.52271,30.91103,13.4174,9,10.0,1012.3,722
Peterson,20180111,1300,38.82,-104.71,1879,201801000000.0,1,13,Winter,13.68408,25.09766,8.51742,6,10.0,812.5,722
Travis,20180115,1115,38.16,-121.56,1,201801000000.0,1,11,Winter,90.77759,11.6481,0.35799,3,0.8,1018.7,1
Peterson,20180613,1300,38.82,-104.71,1879,201806000000.0,6,13,Summer,16.08276,41.31165,22.80977,14,10.0,812.0,722
Camp Murray,20180611,1300,47.11,-122.57,84,201806000000.0,6,13,Summer,12.323,43.1974,25.80393,5,10.0,1012.3,39
March AFB,20180309,1200,33.9,-117.26,458,201803000000.0,3,12,Spring,19.67163,29.01016,16.91592,6,10.0,960.8,722
Travis,20170713,1500,38.16,-121.56,1,201707000000.0,7,15,Summer,24.62769,36.84525,19.74318,15,10.0,1010.6,722
Kahului,20180303,1100,20.89,-156.44,2,201803000000.0,3,11,Spring,48.72437,31.59081,12.55999,8,10.0,1016.5,722
USAFA,20180911,1215,38.95,-104.83,1947,201809000000.0,9,12,Fall,12.86621,38.03612,17.19381,18,10.0,798.9,722
Travis,20180721,1200,38.16,-121.56,1,201807000000.0,7,12,Summer,36.62109,31.60843,18.06883,24,10.0,1010.9,722
Camp Murray,20171207,1245,47.11,-122.57,84,201712000000.0,12,12,Winter,82.89795,7.17163,2.46273,0,0.3,1022.0,2
Malmstrom,20180512,1200,47.52,-111.18,1043,201805000000.0,5,12,Spring,49.26758,13.60184,2.46273,3,10.0,898.7,21
Kahului,20180421,1100,20.89,-156.44,2,201804000000.0,4,11,Spring,65.67993,29.04289,15.17386,24,10.0,1016.1,722
Malmstrom,20171125,1400,47.52,-111.18,1043,201711000000.0,11,14,Fall,22.07031,10.30617,2.60346,22,10.0,896.3,722
Hill Weber,20180522,1300,41.15,-111.99,1370,201805000000.0,5,13,Spring,41.69312,24.60419,20.64462,9,10.0,850.2,722
March AFB,20170729,1200,33.9,-117.26,458,201707000000.0,7,12,Summer,29.06494,36.0849,20.45915,8,10.0,960.8,722
Travis,20171222,1200,38.16,-121.56,1,201712000000.0,12,12,Winter,57.75146,10.37666,2.14659,9,10.0,1026.1,722
Peterson,20180213,1500,38.82,-104.71,1879,201802000000.0,2,15,Winter,33.77686,16.12457,11.15045,6,10.0,811.7,722
March AFB,20181002,1300,33.9,-117.26,458,201810000000.0,10,13,Fall,35.55908,35.48065,1.84924,0,10.0,956.6,49
USAFA,20170806,1230,38.95,-104.83,1947,201708000000.0,8,12,Summer,24.25537,38.00591,16.20083,7,10.0,803.1,35
JDMT,20170804,1300,26.98,-80.11,2,201708000000.0,8,13,Summer,43.67065,41.26129,27.07443,16,10.0,1019.6,722
JDMT,20170914,1500,26.98,-80.11,2,201709000000.0,9,15,Fall,45.77026,39.40071,22.04455,11,10.0,1013.8,722
USAFA,20180426,1400,38.95,-104.83,1947,201804000000.0,4,14,Spring,22.41821,23.24966,20.83357,16,10.0,804.8,60
Hill Weber,20180506,1500,41.15,-111.99,1370,201805000000.0,5,15,Spring,15.47241,38.14186,20.89428,16,10.0,853.7,722
Travis,20180730,1200,38.16,-121.56,1,201807000000.0,7,12,Summer,37.37793,30.95886,15.32189,15,5.0,1010.9,722
Travis,20180824,1100,38.16,-121.56,1,201808000000.0,8,11,Summer,56.66504,23.23204,12.69775,15,10.0,1012.6,722
Kahului,20180523,1400,20.89,-156.44,2,201805000000.0,5,14,Spring,61.18774,29.11591,21.15773,18,10.0,1015.1,722
Hill Weber,20180820,1400,41.15,-111.99,1370,201808000000.0,8,14,Summer,18.71948,32.93022,9.25338,15,10.0,851.6,120
Hill Weber,20180309,1200,41.15,-111.99,1370,201803000000.0,3,12,Spring,37.81128,14.14818,15.77021,6,10.0,851.3,722
Grissom,20180506,1000,40.67,-86.15,239,201805000000.0,5,10,Spring,49.16382,25.75729,10.63133,5,10.0,984.5,722
March AFB,20171007,1000,33.9,-117.26,458,201710000000.0,10,10,Fall,7.84912,36.20827,11.64118,0,10.0,957.6,722
Peterson,20180608,1400,38.82,-104.71,1879,201806000000.0,6,14,Summer,3.65601,39.43344,3.73177,22,10.0,811.7,722
USAFA,20180705,1300,38.95,-104.83,1947,201807000000.0,7,13,Summer,23.74268,37.41928,15.28992,17,10.0,812.9,722
MNANG,20180816,1430,44.89,-93.2,246,201808000000.0,8,14,Summer,44.73877,34.14124,4.3817,15,10.0,984.6,47
Camp Murray,20180817,1245,47.11,-122.57,84,201808000000.0,8,12,Summer,17.74902,42.63344,18.79673,5,10.0,1013.3,722
Peterson,20170815,1300,38.82,-104.71,1879,201708000000.0,8,13,Summer,7.62329,50.23438,20.05484,6,10.0,808.3,722
Malmstrom,20180416,1300,47.52,-111.18,1043,201804000000.0,4,13,Spring,55.31616,11.71608,19.34319,3,10.0,882.6,722
Peterson,20180105,1300,38.82,-104.71,1879,201801000000.0,1,13,Winter,10.72388,18.79585,3.89186,5,9.1,813.7,180
Travis,20170629,1200,38.16,-121.56,1,201706000000.0,6,12,Summer,39.71558,28.38074,22.0786,18,10.0,1010.9,722
Malmstrom,20180712,1200,47.52,-111.18,1043,201807000000.0,7,12,Summer,27.49023,31.54549,19.51146,0,10.0,898.4,722
Offutt,20180525,1000,41.13,-95.75,380,201805000000.0,5,10,Spring,66.77856,28.32535,16.73174,5,10.0,973.5,722
Camp Murray,20180521,1230,47.11,-122.57,84,201805000000.0,5,12,Spring,28.14941,32.23282,11.02931,0,10.0,1007.2,29
Malmstrom,20180510,1100,47.52,-111.18,1043,201805000000.0,5,11,Spring,48.30322,17.51938,5.48439,8,10.0,892.0,65
Hill Weber,20180723,1200,41.15,-111.99,1370,201807000000.0,7,12,Summer,18.02979,42.57553,20.14785,5,10.0,859.9,722
Peterson,20171117,1400,38.82,-104.71,1879,201711000000.0,11,14,Fall,12.98828,29.66476,11.94376,22,10.0,799.6,722
JDMT,20170908,1300,26.98,-80.11,2,201709000000.0,9,13,Fall,45.8374,40.63438,27.50743,15,10.0,1012.8,250
JDMT,20171229,1200,26.98,-80.11,2,201712000000.0,12,12,Winter,68.0481,23.85139,10.23918,10,10.0,1021.6,10
Malmstrom,20180904,1500,47.52,-111.18,1043,201809000000.0,9,15,Fall,29.23584,21.97067,8.67233,9,10.0,901.5,722
Hill Weber,20171208,1500,41.15,-111.99,1370,201712000000.0,12,15,Winter,10.10742,30.98404,11.15584,0,10.0,869.3,722
March AFB,20171110,1000,33.9,-117.26,458,201711000000.0,11,10,Fall,90.24048,14.90601,1.05558,0,4.0,962.4,3
Grissom,20180926,1200,40.67,-86.15,239,201809000000.0,9,12,Fall,31.56738,30.9639,13.21149,13,10.0,989.8,722
USAFA,20180714,1500,38.95,-104.83,1947,201807000000.0,7,15,Summer,9.76562,60.60226,17.16708,8,10.0,803.4,722
Camp Murray,20180715,1400,47.11,-122.57,84,201807000000.0,7,14,Summer,6.21948,58.03673,20.24351,9,10.0,1004.2,722
USAFA,20180624,1100,38.95,-104.83,1947,201806000000.0,6,11,Summer,31.10962,28.47893,14.68404,11,10.0,799.5,45
USAFA,20170714,1400,38.95,-104.83,1947,201707000000.0,7,14,Summer,33.44727,33.60497,7.84166,11,10.0,807.3,180
Kahului,20180412,1400,20.89,-156.44,2,201804000000.0,4,14,Spring,72.41821,28.40591,24.32903,21,10.0,1017.5,722
JDMT,20171111,1100,26.98,-80.11,2,201711000000.0,11,11,Fall,42.90161,36.84021,23.55532,17,10.0,1019.6,722
Kahului,20180106,1200,20.89,-156.44,2,201801000000.0,1,12,Winter,57.39746,28.33794,19.61739,17,10.0,1019.5,722
USAFA,20180105,1400,38.95,-104.83,1947,201801000000.0,1,14,Winter,15.35034,15.50018,4.08273,5,10.0,800.6,722
USAFA,20180813,1500,38.95,-104.83,1947,201808000000.0,8,15,Summer,9.42383,58.03925,14.86308,3,10.0,799.8,722
Travis,20180821,1000,38.16,-121.56,1,201808000000.0,8,10,Summer,63.06152,20.01442,8.93227,24,10.0,1011.6,722
Camp Murray,20180822,1400,47.11,-122.57,84,201808000000.0,8,14,Summer,9.42993,53.53004,14.98068,8,3.0,1001.9,722
Camp Murray,20180218,1130,47.11,-122.57,84,201802000000.0,2,11,Winter,77.06909,7.85141,1.54809,5,10.0,993.5,32
Grissom,20180217,1500,40.67,-86.15,239,201802000000.0,2,15,Winter,70.41626,3.89862,4.1876,9,10.0,985.9,23
Travis,20180713,1100,38.16,-121.56,1,201807000000.0,7,11,Summer,34.47876,31.59836,17.24332,20,10.0,1013.0,722
JDMT,20170703,1315,26.98,-80.11,2,201707000000.0,7,13,Summer,42.93213,41.85547,26.38049,14,10.0,1019.9,722
USAFA,20180706,1400,38.95,-104.83,1947,201807000000.0,7,14,Summer,16.88843,50.32501,17.57795,9,10.0,810.9,722
Peterson,20171207,1000,38.82,-104.71,1879,201712000000.0,12,10,Winter,10.10132,20.04967,3.83614,0,10.0,819.3,722
March AFB,20180923,1200,33.9,-117.26,458,201809000000.0,9,12,Fall,26.36108,34.77318,13.14757,10,10.0,957.9,722
Kahului,20180104,1200,20.89,-156.44,2,201801000000.0,1,12,Winter,52.88696,28.32031,18.91229,21,10.0,1017.5,722
March AFB,20180111,1100,33.9,-117.26,458,201801000000.0,1,11,Winter,88.89771,13.54897,3.86759,3,0.3,969.2,1
Grissom,20171219,1300,40.67,-86.15,239,201712000000.0,12,13,Winter,75.31738,10.99602,3.76532,17,10.0,984.9,9
March AFB,20171219,1300,33.9,-117.26,458,201712000000.0,12,13,Winter,13.89771,24.55383,12.06372,0,10.0,966.9,722
USAFA,20180609,1000,38.95,-104.83,1947,201806000000.0,6,10,Summer,9.07593,34.27216,16.58081,5,10.0,800.6,722
Peterson,20180821,1500,38.82,-104.71,1879,201808000000.0,8,15,Summer,38.04321,25.858,4.26134,15,8.0,817.3,140
USAFA,20170726,1115,38.95,-104.83,1947,201707000000.0,7,11,Summer,28.61328,36.85532,17.25982,3,10.0,805.3,722
Peterson,20171023,1015,38.82,-104.71,1879,201710000000.0,10,10,Fall,33.41064,16.86226,2.74513,10,10.0,821.3,250
USAFA,20170703,1500,38.95,-104.83,1947,201707000000.0,7,15,Summer,8.25195,45.81833,16.40829,14,10.0,802.6,722
MNANG,20180213,1400,44.89,-93.2,246,201802000000.0,2,14,Winter,30.13916,9.71954,9.92413,14,10.0,993.8,722
Kahului,20180513,1300,20.89,-156.44,2,201805000000.0,5,13,Spring,68.01758,29.0152,9.37922,23,10.0,1015.8,722
Offutt,20180509,1245,41.13,-95.75,380,201805000000.0,5,12,Spring,42.81006,27.05894,22.46916,15,10.0,972.5,722
USAFA,20180721,1530,38.95,-104.83,1947,201807000000.0,7,15,Summer,15.22217,41.94611,6.05928,20,10.0,802.3,722
Hill Weber,20170717,1500,41.15,-111.99,1370,201707000000.0,7,15,Summer,12.87842,43.16719,3.94936,9,10.0,852.2,722
Offutt,20180903,1030,41.13,-95.75,380,201809000000.0,9,10,Fall,99.98779,22.5724,0.64308,8,10.0,980.7,20
Peterson,20180618,1100,38.82,-104.71,1879,201806000000.0,6,11,Summer,25.31738,39.92188,18.54498,11,10.0,812.8,722
Peterson,20180628,1530,38.82,-104.71,1879,201806000000.0,6,15,Summer,5.3894,41.35948,19.79912,22,10.0,807.5,150
Peterson,20180701,1200,38.82,-104.71,1879,201807000000.0,7,12,Summer,12.45117,41.35696,20.46331,17,10.0,813.9,722
Peterson,20180227,1100,38.82,-104.71,1879,201802000000.0,2,11,Winter,0.0,32.85721,1.97097,13,10.0,804.9,722
Peterson,20180302,1400,38.82,-104.71,1879,201803000000.0,3,14,Spring,4.37012,22.63535,4.2939,26,10.0,806.6,722
USAFA,20170605,1400,38.95,-104.83,1947,201706000000.0,6,14,Summer,21.71021,29.07562,2.4594,15,10.0,800.3,722
Hill Weber,20171210,1300,41.15,-111.99,1370,201712000000.0,12,13,Winter,10.2417,29.72015,13.69039,6,10.0,870.7,722
Camp Murray,20180718,1315,47.11,-122.57,84,201807000000.0,7,13,Summer,19.2627,43.25027,22.13887,8,10.0,1011.3,722
Hill Weber,20180201,1100,41.15,-111.99,1370,201802000000.0,2,11,Winter,49.41406,9.04732,5.6659,0,10.0,859.3,110
Kahului,20180419,1300,20.89,-156.44,2,201804000000.0,4,13,Spring,69.37866,28.32787,13.73705,15,10.0,1014.4,722
